,algorithm,experiment,generation,Hypervolume,GD,IGD,GDPlus,IGDPlus,Scalarized-objective
0,RNSGA2,1,0,0.05777079185078873,62.24226060049807,65.28392687903221,62.24226060049807,64.61515711900186,-9.645491600036621
1,RNSGA2,1,1,0.05777079185078873,63.82275978414471,65.13037870679129,63.82275978414471,64.46160894676095,-9.645491600036621
2,RNSGA2,1,2,0.05777079185078873,62.95210505733429,65.10596846889008,62.95210505733429,64.43719870885974,-9.645491600036621
3,RNSGA2,1,3,0.05777079185078873,67.91379198792924,65.10596846889008,67.91379198792924,64.43719870885974,-9.645491600036621
4,RNSGA2,1,4,0.05777079185078873,66.8873607100777,64.88818949326584,66.8873607100777,64.21941973323547,-9.645491600036621
5,RNSGA2,1,5,0.05777079185078873,67.22534935142912,64.43440239883961,67.22534935142912,63.76563263880926,-9.645491600036621
6,RNSGA2,1,6,0.07961126294537296,59.70514127908843,63.758866657590936,59.70514127908843,63.14940735895039,-9.645491600036621
7,RNSGA2,1,7,0.12763834002911242,41.10893746825521,51.92675539194494,41.10893746825521,47.76468092457101,-19.921135425567627
8,RNSGA2,1,8,0.16612506047196768,39.40942957698274,39.41518348736183,39.40942957698274,38.7241240670965,-28.853764533996582
9,RNSGA2,1,9,0.16612506047196768,39.20992497409576,39.41518348736183,39.20992497409576,38.7241240670965,-28.853764533996582
10,RNSGA2,1,10,0.1712770036673416,35.68939103863145,39.14343127947699,35.68939103863145,38.45580842379286,-28.853764533996582
11,RNSGA2,1,11,0.17261165774502019,34.7988709878949,37.629081068347226,34.7988709878949,36.95879310722984,-28.853764533996582
12,RNSGA2,1,12,0.1785673969934587,32.869865099370216,34.78893672625781,32.869865099370216,34.09492288842007,-32.377251625061035
13,RNSGA2,1,13,0.18324978047216856,28.800818514098268,31.873985090561668,28.800818514098268,31.057154349230217,-35.22768020629883
14,RNSGA2,1,14,0.18869299268984274,27.548471152859346,31.03557486644181,27.548471152859346,30.29587436303867,-35.64952754974365
15,RNSGA2,1,15,0.19055230352008257,27.08769004874062,30.086881329319024,27.08769004874062,29.34129445610077,-37.535051345825195
16,RNSGA2,1,16,0.21043215668589554,21.16748281017385,25.818088256303227,21.16748281017385,24.46193204930948,-43.193748474121094
17,RNSGA2,1,17,0.22300077512749034,18.81523536749666,25.936972908163863,18.815133570281702,22.28050949361145,-44.74091911315918
18,RNSGA2,1,18,0.22300077512749034,18.81523536749666,25.936972908163863,18.815133570281702,22.28050949361145,-44.74091911315918
19,RNSGA2,1,19,0.23175811300615257,26.620423503910597,25.413555382064754,26.620342066138637,22.091840425244367,-44.74091911315918
20,RNSGA2,1,20,0.23193943530538103,23.514876513039983,25.412076533685166,23.514808648230016,22.09036157686478,-44.74091911315918
21,RNSGA2,1,21,0.23354045619683683,25.509236862519028,24.86542611680745,25.49539858264691,21.396333111028927,-45.50028610229492
22,RNSGA2,1,22,0.23397464177492838,19.123899246271325,24.76086501447763,19.10200333355679,21.29177200869911,-45.637935638427734
23,RNSGA2,1,23,0.2527213052854759,16.061842473434176,23.93623792748221,16.04457532742557,20.05102211827866,-46.32504463195801
24,RNSGA2,1,24,0.25471666614372196,20.74211152957699,23.610300294123892,20.74000678030034,19.42229938457968,-47.203725814819336
25,RNSGA2,1,25,0.25516622391208743,16.287732028965618,23.44112625632382,16.286259846915275,19.3186653372025,-47.203725814819336
26,RNSGA2,1,26,0.25533824177668807,18.095017083537357,23.303776741050566,18.092498458032914,19.179096870870058,-47.900217056274414
27,RNSGA2,1,27,0.25534004705911206,16.24765301619068,23.333926702642216,16.24499388240722,19.178450009466236,-47.900217056274414
28,RNSGA2,1,28,0.2556387011598078,14.62079526215995,23.14134129243004,14.619064909471453,18.982002430417527,-48.51541519165039
29,RNSGA2,1,29,0.25566456779929847,13.349732100232478,23.051998662152883,13.347181840765519,18.97778162048139,-48.51541519165039
30,RNSGA2,1,30,0.25575205695733544,13.353604954200048,23.190508558784813,13.35264565802446,18.94276780975493,-48.569379806518555
31,RNSGA2,1,31,0.2560826002777669,12.967615070872466,22.982734624567343,12.967102655033722,18.87307469190985,-48.59772491455078
32,RNSGA2,1,32,0.25632864296477453,11.82928594960783,23.182345717982116,11.828636738907646,18.782370878631927,-48.784488677978516
33,RNSGA2,1,33,0.25639318785682264,10.256810584681054,23.28191585858585,10.254165828029299,18.76349319097495,-48.784488677978516
34,RNSGA2,1,34,0.25822482570902605,7.852551817041785,22.079952537268394,7.848792794798877,18.648509432703683,-48.784488677978516
35,RNSGA2,1,35,0.258266233296538,7.2846981219749765,22.05623577296901,7.280633019816975,18.6246525733574,-48.89418029785156
36,RNSGA2,1,36,0.25848428705996,6.4601183174075825,22.173592795224916,6.458160986957833,18.577878776584967,-48.89418029785156
37,RNSGA2,1,37,0.2596235176784743,5.4278603920778234,24.63943969924752,5.425248883088391,18.421320354367847,-48.96554756164551
38,RNSGA2,1,38,0.2596374249972849,6.770215062106985,24.627623803931055,6.7682901116916705,18.40950445905138,-49.102651596069336
39,RNSGA2,1,39,0.25964892188937366,5.8953117569742455,24.495969685368287,5.889790738860283,18.405369465850892,-49.11965560913086
40,RNSGA2,1,40,0.25995706230848387,4.957213198853772,24.41201892231234,4.956267183829952,18.340033156690467,-49.11965560913086
41,RNSGA2,1,41,0.2600733295579079,4.7785662154994615,24.341324101757188,4.775820162439998,18.314234312947097,-49.11965560913086
42,RNSGA2,1,42,0.26009346654187065,4.78665307367301,24.330355891164544,4.783997208832928,18.301321744044568,-49.18321228027344
43,RNSGA2,1,43,0.2601350232833473,5.541308855753394,24.284072550083398,5.537575243614278,18.29312841339297,-49.18321228027344
44,RNSGA2,1,44,0.26028769095531357,4.944804415499942,23.952052481078475,4.931500778110709,18.24501865754947,-49.24540138244629
45,RNSGA2,1,45,0.260340834798436,8.261088736060168,23.943224892915737,8.243272450079866,18.21965566320797,-49.47736167907715
46,RNSGA2,1,46,0.2603844089622387,7.724137751806621,24.132211976756274,7.720601751672258,18.205100436481494,-49.47736167907715
47,RNSGA2,1,47,0.2604020722865079,6.467551470899719,24.126610532068614,6.46435960873502,18.198644047109898,-49.47736167907715
48,RNSGA2,1,48,0.26049128664731,4.825421664290072,24.05500808530949,4.822980406526359,18.180170851018584,-49.47736167907715
49,RNSGA2,1,49,0.26052189233548534,4.105366401234325,23.930639377691637,4.101112205804532,18.174707045318655,-49.47736167907715
50,RNSGA2,1,50,0.26052604502666055,4.119008063338182,23.931952857543532,4.113257640148444,18.17240033141675,-49.47736167907715
51,RNSGA2,1,51,0.26053197783226895,3.445102698875884,23.923860160597854,3.440169706612953,18.168107759098383,-49.52420997619629
52,RNSGA2,1,52,0.26056001726487077,3.8680238145216763,24.102754218802858,3.866378650166115,18.161807652219373,-49.52420997619629
53,RNSGA2,1,53,0.2606274302503828,4.242687916500142,23.995986171618508,4.229947827976456,18.125218559292044,-49.57732963562012
54,RNSGA2,1,54,0.2649478584112967,3.657071487655208,23.870908541429216,3.6502612134925605,17.91180098974029,-49.578020095825195
55,RNSGA2,1,55,0.26495549485409453,3.4749396504466925,23.86879450145213,3.468964973227794,17.90984997875738,-49.578020095825195
56,RNSGA2,1,56,0.2649879370068669,3.767840667669442,23.934406787363745,3.759652868805044,17.902363488880948,-49.578020095825195
57,RNSGA2,1,57,0.2649918120651748,3.93857979653036,23.935185784250468,3.928748686733277,17.90138505919781,-49.578020095825195
58,RNSGA2,1,58,0.26503593563678973,3.75449470487904,23.93728104476693,3.7443214270790177,17.892103433363296,-49.578020095825195
59,RNSGA2,1,59,0.26505330496454194,4.72970251004723,23.93519520729702,4.722710389901931,17.888585632067066,-49.59627342224121
60,RNSGA2,1,60,0.2650661436872229,3.537282174074358,23.77386423724572,3.5318276368443704,17.886115411513504,-49.59627342224121
61,RNSGA2,1,61,0.2650682006383012,3.854224562383918,23.77683536928163,3.851467286642663,17.885211326320924,-49.59627342224121
62,RNSGA2,1,62,0.26507429922062786,4.221614117410143,23.77519705587482,4.218936487377253,17.882199089726555,-49.65814781188965
63,RNSGA2,1,63,0.26508222842617113,4.064542333174756,23.784030435385095,4.061387271090361,17.87930297436292,-49.695220947265625
64,RNSGA2,1,64,0.2650835235631364,3.8734820482698664,23.780226742596646,3.868223066998546,17.878655175006433,-49.695220947265625
65,RNSGA2,1,65,0.2650860502168466,3.875390736124978,23.780860342459185,3.869479056073253,17.87731901076811,-49.695220947265625
66,RNSGA2,1,66,0.2651019495780301,3.7043771823996576,23.916424643911135,3.6980978360283014,17.874052455773068,-49.695220947265625
67,RNSGA2,1,67,0.26510517321025573,3.398011257736501,23.916057673939815,3.386515801160313,17.873849309363383,-49.695220947265625
68,RNSGA2,1,68,0.26510717151269314,3.1630470354424456,23.914944459228444,3.1517781925129653,17.87341933544535,-49.695220947265625
69,RNSGA2,1,69,0.26510941028994195,3.704213951882305,23.917123944362828,3.697739713489028,17.87258057726757,-49.695220947265625
70,RNSGA2,1,70,0.265109736892222,3.280823527367437,23.915906959530844,3.2682488410056862,17.87253393015427,-49.695220947265625
71,RNSGA2,1,71,0.26511008300737793,2.768272127190825,23.915689916019407,2.7568604200735094,17.872345975501233,-49.695220947265625
72,RNSGA2,1,72,0.2651201720300848,3.390039612054076,23.79410004174184,3.38559362651746,17.869111931298413,-49.695220947265625
73,RNSGA2,1,73,0.26512036140602413,3.262730240878812,23.79410004174184,3.257068858830159,17.869111931298413,-49.695220947265625
74,RNSGA2,1,74,0.2651326501455901,3.2727726001774617,23.859679504876272,3.2690283236121225,17.865692740633666,-49.695220947265625
75,RNSGA2,1,75,0.26513725603218746,3.623248171694185,23.85610128767248,3.6149299033304825,17.864719131079543,-49.695220947265625
76,RNSGA2,1,76,0.2651477410167006,3.102082821673875,23.745729123840693,3.091663908633646,17.86294890613009,-49.695220947265625
77,RNSGA2,1,77,0.26514827629995064,2.5680311105175546,23.745153156326104,2.55931028548316,17.86283647570703,-49.695220947265625
78,RNSGA2,1,78,0.26514834045575814,2.497027050167845,23.74341261015141,2.4883944564911062,17.862801744362923,-49.695220947265625
79,RNSGA2,1,79,0.26514834045575814,2.497027050167845,23.74341261015141,2.4883944564911062,17.862801744362923,-49.695220947265625
80,RNSGA2,1,80,0.265149695674339,2.646150438113558,23.88697054828447,2.636513227588782,17.862181171162266,-49.695220947265625
