,algorithm,experiment,generation,Hypervolume,GD,IGD,GDPlus,IGDPlus,Scalarized-objective
0,NSGA2,1,0,0.17896771431344777,39.49093173952565,54.94211589830737,37.76866605513102,54.421676707643165,-22.53633817036947
1,NSGA2,1,1,0.18361357927574262,36.100444000019465,54.78329324916779,34.63916802218863,54.37090480797203,-22.53633817036947
2,NSGA2,1,2,0.18691290212441342,35.54585006289024,50.92283304294652,34.2388438539911,50.560636218675896,-23.02915064493815
3,NSGA2,1,3,0.20703839785743117,35.509095919125606,31.928363381767014,34.30498657139389,31.507919936971177,-34.02536964416504
4,NSGA2,1,4,0.21184641616727773,35.22038379849305,31.91163728017699,34.31476613585425,31.49171158996216,-34.02536964416504
5,NSGA2,1,5,0.2274497416743641,33.9677669011505,31.491501389106112,32.90525777452178,31.1537405040168,-34.02536964416504
6,NSGA2,1,6,0.23525151176380255,33.526192951551494,31.358004806306102,32.63676656091064,31.010060763602855,-34.02536964416504
7,NSGA2,1,7,0.2423499451594509,32.079234244710634,24.067276692300045,31.34228094960821,23.712657657736997,-38.07949129740397
8,NSGA2,1,8,0.2703435251926626,30.32350116436735,23.943888806292147,29.86699144165735,23.480290525273983,-38.07949129740397
9,NSGA2,1,9,0.2715907522756671,29.671439802978306,23.90898538652744,29.212826302240604,23.44881047056149,-38.07949129740397
10,NSGA2,1,10,0.2812377098198639,29.5739350467815,23.784350472332235,29.084383673073336,23.1560363763635,-38.07949129740397
11,NSGA2,1,11,0.28303431349382513,29.520143437732195,23.491324162108597,29.033474348154638,22.864028782376803,-38.07949129740397
12,NSGA2,1,12,0.2917389268134487,29.044830946459804,23.155052628468674,28.543653394638117,22.629361531139615,-38.07949129740397
13,NSGA2,1,13,0.310466531140422,27.705894789576735,22.77343778774613,27.229372739538867,22.238708802610752,-38.52853139241536
14,NSGA2,1,14,0.31047441106055196,28.06512299189182,22.77343778774613,27.57715122355101,22.238708802610752,-38.52853139241536
15,NSGA2,1,15,0.3238267672223033,26.26882023351796,22.755677954896935,25.781427638134566,22.02589844327371,-38.52853139241536
16,NSGA2,1,16,0.3238267672223033,26.26882023351796,22.755677954896935,25.781427638134566,22.02589844327371,-38.52853139241536
17,NSGA2,1,17,0.32607024001405266,25.706057762469346,22.71169852598432,25.349183104899186,21.987828269016156,-38.52853139241536
18,NSGA2,1,18,0.34327187532702647,24.642925105979007,22.36840010062717,24.080117219163895,21.752157639425068,-38.52853139241536
19,NSGA2,1,19,0.35860169659730884,24.164011979170755,22.292865474747035,23.609955230152508,21.701696016939586,-38.52853139241536
20,NSGA2,1,20,0.36335826416016975,24.104688054819167,22.110959220129427,23.550556083679222,21.57218557540952,-38.52853139241536
21,NSGA2,1,21,0.4807680664682953,22.1192015861799,22.572381042665693,21.742620702033317,20.04197986958004,-38.552207946777344
22,NSGA2,1,22,0.4809171322596045,22.076706041192597,22.559964590250182,21.71357447433697,20.04197986958004,-38.552207946777344
23,NSGA2,1,23,0.48508892155771055,21.70769643524302,22.26215959727869,21.388444261485393,19.856090261869618,-38.552207946777344
24,NSGA2,1,24,0.5028113819306883,21.071022572049696,22.01235281199458,20.74305311561012,19.461637603080757,-38.552207946777344
25,NSGA2,2,0,0.12267378591698344,43.39259956811585,62.536590584789806,41.786394902349485,62.19809660770736,-18.3892084757487
26,NSGA2,2,1,0.21833937644861007,38.97112896045331,60.96633362146554,37.68194743220043,60.727537612353295,-20.07524299621582
27,NSGA2,2,2,0.269472964950199,37.532232221433986,59.019873636784205,36.682584351087634,58.04214535645391,-21.44508679707845
28,NSGA2,2,3,0.2789296974571027,35.977234251664065,52.44276140020299,35.25618661366967,51.4899949447087,-25.102913538614906
29,NSGA2,2,4,0.31091677814333474,35.28023935385275,41.20624068361772,34.5840183848091,40.06683753667568,-28.708593845367428
30,NSGA2,2,5,0.33179334113628833,32.09334905753463,33.65236768114167,31.219771506078654,32.47474782788482,-32.430935541788735
31,NSGA2,2,6,0.33838668521604653,31.65030090435541,29.333009171695785,30.671405860075083,28.17042611981213,-34.77937253316244
32,NSGA2,2,7,0.3480773910727163,30.172634712281347,29.29228147162545,29.358347700791665,28.168535499198835,-34.77937253316244
33,NSGA2,2,8,0.35276816276001965,30.320997771182316,28.074283759094268,29.516682532058336,26.89540504969868,-35.95166269938151
34,NSGA2,2,9,0.3546960185781143,29.950003581441315,27.784549788055173,29.085722965215556,26.600785231857405,-36.37590630849203
35,NSGA2,2,10,0.3621043135620504,29.285532689617376,27.256808149438175,28.21737643639576,26.571494199311267,-36.37590630849203
36,NSGA2,2,11,0.37752866082736997,28.02831848697073,26.583585932547265,26.905453840455483,25.78793797441702,-36.37590630849203
37,NSGA2,2,12,0.37912588774862666,28.38091577904991,26.54426088706519,27.294874010149872,25.773513703116148,-36.37590630849203
38,NSGA2,2,13,0.3796867773802166,28.371407190882437,26.523337117536485,27.181486969195383,25.773513703116148,-36.37590630849203
39,NSGA2,2,14,0.3799187814764823,28.17868671450705,26.376788635576897,27.020926498811548,25.619480447850634,-36.62796592712402
40,NSGA2,2,15,0.382225696343617,27.316691057526462,26.343781401779417,26.590553239629493,25.34165837560623,-36.62796592712402
41,NSGA2,2,16,0.3845836814555579,26.474129691146327,26.315914220565062,25.797374655266843,25.311753825749015,-36.62796592712402
42,NSGA2,2,17,0.3885040458865343,26.360808274864723,25.96344091054853,25.31181594507599,25.258548707641676,-36.62796592712402
43,NSGA2,2,18,0.3902115756835026,26.281239058460578,25.895042928415332,25.268202946107085,25.212157038188504,-36.62796592712402
44,NSGA2,2,19,0.41253093449681494,26.56121522782018,25.75557583108117,25.519580251361436,24.867516447382275,-36.62796592712402
45,NSGA2,2,20,0.4157459234522087,25.477398399331342,24.582510193227176,24.692194082508475,23.939028966987603,-36.62796592712402
46,NSGA2,2,21,0.4202139808563866,24.95586646729682,24.889439427724398,24.344320989994458,23.976654172482537,-36.62796592712402
47,NSGA2,2,22,0.46486176820770175,24.332624349880803,24.30250242595764,23.700142768234905,23.265732604702173,-36.62796592712402
48,NSGA2,2,23,0.47325105010669255,24.51944772447644,24.308777157810006,23.82326586262291,23.178356651802385,-36.62796592712402
49,NSGA2,2,24,0.473562405847076,24.675955472340505,24.629411671578627,23.966002656142013,23.497428694272003,-36.62796592712402
50,NSGA2,3,0,0.12478736882803665,38.750813409396756,62.95080001495632,36.761115982275236,62.489903798402686,-20.4243106842041
51,NSGA2,3,1,0.1509677406059769,35.525437179110384,38.17503246815434,33.40974607630512,37.57375335737287,-30.930083990097046
52,NSGA2,3,2,0.2543119439758213,33.04852163205174,37.274051238424605,28.728913044168404,36.49065593163801,-30.930083990097046
53,NSGA2,3,3,0.2621211134528473,32.56622738191025,36.96178277980886,29.270674181894574,36.161155043662305,-30.930083990097046
54,NSGA2,3,4,0.26735153274472717,32.56647280392461,36.83009530329981,29.75923026083195,36.04426556536536,-30.930083990097046
55,NSGA2,3,5,0.2717600602948282,31.900457419337332,36.79571263942268,29.130082967206327,35.99214676476401,-30.930083990097046
56,NSGA2,3,6,0.2861116209460023,29.81990467207143,36.385104266801555,26.963921741546773,35.859352874338754,-30.930083990097046
57,NSGA2,3,7,0.2931193344818738,28.694351789382765,32.23790497031672,26.005035727195754,31.634581298152447,-34.32347710927328
58,NSGA2,3,8,0.29682157828310335,28.402565581860774,28.839457689953843,25.706602289443346,28.278553946008834,-35.316780408223465
59,NSGA2,3,9,0.3061763447840806,28.33199260226708,28.697395881564596,25.99110655284743,28.14348927856236,-35.316780408223465
60,NSGA2,3,10,0.33344241663332325,28.441763320275026,28.347781022669594,25.081524011133958,27.241380503364184,-35.316780408223465
61,NSGA2,3,11,0.34116144242769764,27.844996739588694,28.06963097367936,24.697889831597195,27.109301569489126,-35.316780408223465
62,NSGA2,3,12,0.3420243037449421,27.808428364709094,28.065395109488833,24.513856294266265,27.102907065287088,-35.316780408223465
63,NSGA2,3,13,0.3519390345036358,26.939454730796104,28.463336465657413,24.11327681720176,26.953189266711572,-35.316780408223465
64,NSGA2,3,14,0.35398685707087746,27.206803629828762,28.057279826207925,24.234689136745693,26.889934360525015,-35.316780408223465
65,NSGA2,3,15,0.3574975199541536,27.200740926398883,24.112089339614926,24.408255497670268,22.916455667518907,-38.3136297861735
66,NSGA2,3,16,0.35932757905626833,26.51033847069061,24.028466464443618,23.78471684791411,22.878433513341097,-38.3136297861735
67,NSGA2,3,17,0.3669005719153767,25.968454529033362,24.09374735650912,23.250098505555133,22.845735628719552,-38.3136297861735
68,NSGA2,3,18,0.37015429584820275,25.660293582658554,24.082542065079117,22.88361235881036,22.785861778742948,-38.3136297861735
69,NSGA2,3,19,0.37894032719950255,23.979202171466582,23.93430123510492,21.67065356880925,22.633638744031543,-38.3136297861735
70,NSGA2,3,20,0.37929815428837266,24.12320651419621,23.921334618766924,21.828053869224693,22.633638744031543,-38.3136297861735
71,NSGA2,3,21,0.384096879843449,23.920171024589482,23.08802511204382,21.745297277840933,21.801992880194955,-38.43312009175619
72,NSGA2,3,22,0.3860777110791653,23.22801770363829,22.851051113770264,20.993417353078385,21.57776015558717,-38.5263303120931
73,NSGA2,3,23,0.38889070358445943,22.836291607324405,22.781473054841356,20.661341239970792,21.53052295401521,-38.5263303120931
74,NSGA2,3,24,0.39793961162891084,22.778253067223275,22.327179045330656,20.781115947876277,21.05806317117774,-38.85087521870931
75,NSGA2,4,0,0.19542876429363726,29.447125173587207,66.04124913812558,28.79612149629169,64.7761216795989,-20.70267232259114
