,algorithm,experiment,generation,Hypervolume,GD,IGD,GDPlus,IGDPlus,Scalarized-objective
0,RNSGA2,1,0,0.1301883449388809,17.828209507140524,31.61965783973475,17.828209507140524,31.32873487681679,-14.165870666503906
1,RNSGA2,1,1,0.16131477502134334,16.268928491610158,30.519698916453383,16.268928491610158,30.054019923872858,-14.165870666503906
2,RNSGA2,1,2,0.21095080401239283,10.794702481174985,28.475279019775776,10.794318124537108,28.37771920660722,-14.165870666503906
3,RNSGA2,1,3,0.2423147078909983,9.887142734694663,27.99066220815026,9.885516168673886,27.8586933906736,-14.165870666503906
4,RNSGA2,1,4,0.2913331981989167,6.739309595866591,24.701606428210578,6.733326313429733,24.45489179358198,-19.101862907409668
5,RNSGA2,1,5,0.29386669727183706,7.5193605081259545,24.643925447640974,7.5153716531680494,24.434804486420855,-19.101862907409668
6,RNSGA2,1,6,0.29414261552648224,7.541344896213706,24.636124842750384,7.538038833665473,24.433889149714744,-19.101862907409668
7,RNSGA2,1,7,0.3520786178015783,6.766753136555036,20.346120549131722,6.765456019081009,19.372245234710118,-25.15654230117798
8,RNSGA2,1,8,0.359583898063891,6.162283190349744,19.95708141492914,6.162283190349744,19.13859519425213,-25.15654230117798
9,RNSGA2,1,9,0.35960642949302696,6.005157551527235,19.95708141492914,6.005157551527235,19.13859519425213,-25.15654230117798
10,RNSGA2,1,10,0.36486251384127366,5.63255401394967,19.82139342075399,5.63255401394967,19.00312898466951,-25.15654230117798
11,RNSGA2,1,11,0.37513507931014484,5.412572076701992,19.38653298115387,5.410580117685978,18.869490215418693,-25.15654230117798
12,RNSGA2,1,12,0.38585041294073347,5.75269257890255,18.892076218091145,5.7482548987411315,18.617689933914424,-25.15654230117798
13,RNSGA2,1,13,0.38899362861762815,6.036414936458019,18.782621772622825,6.032193451262785,18.49787457240638,-25.15654230117798
14,RNSGA2,1,14,0.39076116134416594,5.90177218301556,18.654667705326485,5.898439431545638,18.4807942401049,-25.15654230117798
15,RNSGA2,1,15,0.40345332044420573,5.81161214817351,18.588864248412847,5.811076219443037,18.081313166974937,-25.15654230117798
16,RNSGA2,1,16,0.4088023676981881,5.447008952459353,18.5111916219305,5.4464703351938235,18.015320834687536,-25.15654230117798
17,RNSGA2,1,17,0.41422913083721247,5.4727109235812845,18.09013950585616,5.472595827612904,17.817257506092613,-25.15654230117798
18,RNSGA2,1,18,0.4219993013412782,5.308322521235095,17.860867826508056,5.306302003695188,17.623113408213552,-25.15654230117798
19,RNSGA2,1,19,0.43149596746003216,5.026782895340049,17.815811963443743,5.025638481981225,17.458820355180475,-25.15654230117798
20,RNSGA2,1,20,0.4337266225100772,5.2618720012647,17.71148039120025,5.256050782011174,17.35921383091028,-25.15654230117798
21,RNSGA2,1,21,0.43896135608905085,4.010744896094893,17.727961802153338,3.9938834076794554,17.288772527754205,-25.15654230117798
22,RNSGA2,1,22,0.4396018576165008,3.7512427990630424,17.670061408124113,3.7370396822974814,17.273149384511555,-25.15654230117798
23,RNSGA2,1,23,0.44058947066518395,3.4987352750641434,17.639415218628297,3.468898835127747,17.251265749579716,-25.15654230117798
