,algorithm,experiment,generation,Hypervolume,GD,IGD,GDPlus,IGDPlus,Scalarized-objective
0,RNSGA2,1,0,0.2920488368480025,12.27701231739578,19.60286575626271,12.207344153263806,16.903978734497787,-49.28690083821614
1,RNSGA2,1,1,0.3518407935271901,10.454482319064768,18.519050879715678,10.198024672998406,15.987745741804893,-49.60983912150065
2,RNSGA2,1,2,0.42301226504748257,12.917648478801388,16.06582421115957,12.672803486150919,13.628851509192607,-49.60983912150065
3,RNSGA2,1,3,0.427799330619127,13.68584610539095,15.952808267558142,13.261112761662305,13.603546063345496,-49.60983912150065
4,RNSGA2,1,4,0.4774617067502722,9.340381526803132,14.362880207062554,8.916587665848793,12.24083511986956,-49.672780354817704
5,RNSGA2,1,5,0.5060399512064196,7.889088458937437,13.079286417577306,7.545158746627938,10.908540964389443,-52.09189224243164
6,RNSGA2,1,6,0.5065204140160217,8.43408161526148,12.404699012079302,8.169520298100325,10.804189360991344,-52.09189224243164
7,RNSGA2,1,7,0.5517231425266336,9.841816067693017,11.930149152514872,9.567576755608382,10.634724554250216,-52.09189224243164
8,RNSGA2,1,8,0.5532724649751494,9.39043062009097,11.883737485210494,9.11659976213805,10.565071817477087,-52.09189224243164
9,RNSGA2,1,9,0.5679241295051165,8.49225535783878,11.229112515752256,8.192210542789454,10.183621185458883,-52.09189224243164
10,RNSGA2,1,10,0.567934351401225,8.291192707183514,11.04901977574011,7.992377827966112,10.17747934012592,-52.09189224243164
11,RNSGA2,1,11,0.5681196217916975,8.460213923228292,11.019559849484981,8.129709880421125,10.164458648282002,-52.09189224243164
12,RNSGA2,1,12,0.5823058938151744,8.031018481316792,11.623139997066579,7.589567570955278,9.303694263454389,-52.09189224243164
13,RNSGA2,1,13,0.597428077127149,8.58801501377185,11.131579386091156,8.202273411067122,8.971590228570673,-52.09189224243164
14,RNSGA2,1,14,0.6522913289390401,6.782552854427583,9.888722080446948,6.647653234668372,7.695562379445645,-53.810298919677734
15,RNSGA2,1,15,0.6672949772889449,7.1356911930223355,9.383789353474244,7.019250798795777,7.686893322573731,-53.810298919677734
16,RNSGA2,1,16,0.6672949772889449,7.1356911930223355,9.383789353474244,7.019250798795777,7.686893322573731,-53.810298919677734
17,RNSGA2,1,17,0.6677896412884061,7.332070428007607,9.297747067374738,7.206720294417441,7.660098030548004,-53.810298919677734
18,RNSGA2,1,18,0.6695810881137736,6.599083798221772,8.899194987830812,6.464289999886544,7.574837854284038,-53.810298919677734
19,RNSGA2,1,19,0.6929138203444998,9.778325584413812,8.635908040022064,9.574234323776396,6.927895759165737,-53.810298919677734
20,RNSGA2,1,20,0.6951368944036926,9.19472005254302,8.635190398951904,9.014177783517614,6.927389444062843,-53.810298919677734
21,RNSGA2,1,21,0.695212320189334,8.442340446243561,8.421874556195966,8.280474963669059,6.922516690613416,-53.810298919677734
22,RNSGA2,1,22,0.6958390382340057,8.586010863699311,8.231097877168507,8.442712948055524,6.8836849103298245,-53.810298919677734
23,RNSGA2,1,23,0.6962116010566907,8.38017489184461,8.229552191532425,8.249785330596943,6.8834012315913515,-53.810298919677734
24,RNSGA2,1,24,0.6962116010566907,8.38017489184461,8.229552191532425,8.249785330596943,6.8834012315913515,-53.810298919677734
25,RNSGA2,2,0,0.2374585015272212,14.64841147704712,25.862561629807225,14.604944705491278,24.685233238069895,-44.09162521362304
26,RNSGA2,2,1,0.2698172920680549,10.23775908283492,20.75903338114307,10.09532917345733,18.361292625305417,-45.11064720153808
27,RNSGA2,2,2,0.2761975011447863,9.587087462963336,18.15899444002768,9.45543305620424,16.84733094227251,-45.11064720153808
28,RNSGA2,2,3,0.5366602226130158,6.565137088795335,11.945817527245746,6.481037103210728,9.610506565135754,-51.94906361897786
29,RNSGA2,2,4,0.5400963394667632,6.0465642055720155,11.549989803970501,5.951157507200298,9.11699342672971,-51.94906361897786
30,RNSGA2,2,5,0.5477663181407985,5.269079981677475,11.63816764426704,4.9833186203662185,8.183288537330254,-51.94906361897786
31,RNSGA2,2,6,0.5614425455416873,5.162254621827342,11.261506317890072,4.82654126262403,8.02128791388243,-51.94906361897786
32,RNSGA2,2,7,0.5739982041384829,6.392773505230431,10.298491469309155,5.8983545495062195,7.557837145433174,-52.138526916503906
